,major_violation_personal_hygiene,restaurant_address_address,restaurant_address_city,:@computed_region_5s6d_2f32,minor_violation_personal_hygiene,:@computed_region_x3q3_gi3e,major_violation_inadequate_cooking,major_violation_improper_holding_temperature,restaurant_address_zip,major_violation_unsafe_food_source,inspection_date,:@computed_region_3ini_iehf,w3alcd,minor_violation_unsafe_food_source,major_violation_contaminated_equipment,minor_violation_improper_holding_temperature,minor_violation_inadequate_cooking,minor_violation_contaminated_equipment,indbdate,restaurant_address_state,doing_business_as,:@computed_region_5bih_7r3y,coordinates,major_sum,minor_sum
446,0,3136 SACRAMENTO ST,BERKELEY,1495,0,8,0,0,,0,2019-04-30T00:00:00.000,3,FA0001218,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MOXY,15,"[-122.278447, 37.850601]",0,0
447,0,2801 TELEGRAPH AVE,BERKELEY,1497,0,2,0,0,,0,2019-09-10T00:00:00.000,12,FA0000538,0,0,1,0,1,2019-10-14T05:00:01.000,CA,MUDRACKERS,21,"[-122.25918, 37.859481]",0,2
448,0,3015 SHATTUCK AVE,BERKELEY,1497,0,7,0,0,,0,,2,FA0002092,0,0,0,0,0,2019-10-14T05:00:02.000,CA,MUNCH INDIA,26,"[-122.266421, 37.854653]",0,0
449,0,2428 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-09-27T00:00:00.000,12,FA0001478,0,0,1,0,1,2019-10-14T05:00:01.000,CA,MURACCI'S III,18,"[-122.258702, 37.866398]",0,2
450,0,1222 SAN PABLO AVE,BERKELEY,1498,0,5,0,0,,0,2019-06-21T00:00:00.000,9,FA0001598,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MUSASHI CORP. C/O TOKYO FISH MARKET,12,"[-122.29632, 37.881847]",0,0
451,0,2126 DWIGHT WY,BERKELEY,1496,0,7,0,0,,0,2019-09-04T00:00:00.000,14,FA0000362,0,0,1,0,1,2019-10-14T05:00:01.000,CA,MUSASHIYA CORPORATION,13,"[-122.266624, 37.864064]",0,2
452,0,2430 BANCROFT WY,BERKELEY,1496,0,2,0,0,,0,2019-07-11T00:00:00.000,,FA0000771,0,0,0,0,0,2019-10-14T05:00:01.000,CA,MUSICAL OFFERING CAFE SHOP,18,"[-122.260763, 37.868512]",0,0
453,0,2708 RUSSELL ST,BERKELEY,1497,0,6,0,0,,0,2019-08-23T00:00:00.000,13,FA0001621,0,0,0,0,0,2019-10-14T05:00:01.000,CA,NABOLOM BAKERY,19,"[-122.252457, 37.85853]",0,0
454,0,2323 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-09-30T00:00:00.000,14,FA0001022,0,0,0,0,1,2019-10-14T05:00:01.000,CA,NAMASTE MADRAS INDIAN CUISINE,32,"[-122.267675, 37.86722]",0,1
455,0,2047 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-03-14T00:00:00.000,11,FA0001757,0,0,0,0,0,2019-10-14T05:00:01.000,CA,NASH CAFE,3,"[-122.269576, 37.872035]",0,0
456,0,1800 UNIVERSITY AVE,BERKELEY,1495,0,1,0,0,,0,2019-08-19T00:00:00.000,8,FA0000030,0,0,0,0,0,2019-10-14T05:00:01.000,CA,NATION'S,29,"[-122.274991, 37.871246]",0,0
457,0,2940 7TH ST,BERKELEY,1502,0,8,0,0,,0,,5,FA0002114,0,0,0,0,0,2019-10-14T05:00:02.000,CA,NATTY CAKES,11,"[-122.291303, 37.851701]",0,0
458,0,1343 M L KING JR WAY,BERKELEY,,0,,0,0,,0,2018-12-17T00:00:00.000,,FA0001644,0,0,0,0,0,2019-10-14T05:00:01.000,CA,NEIGHBORS MARKET,,,0,0
459,0,3218 ADELINE ST,BERKELEY,1495,0,7,0,0,,0,2019-06-14T00:00:00.000,3,FA0000290,0,0,0,0,0,2019-10-14T05:00:01.000,CA,NICK'S LOUNGE,26,"[-122.270926, 37.850299]",0,0
460,0,1508-B WALNUT ST,BERKELEY,1501,0,3,0,0,,0,2019-09-23T00:00:00.000,7,FA0001617,0,0,0,0,0,2019-10-14T05:00:01.000,CA,NICO'S,8,"[-122.26815, 37.880086]",0,0
461,0,2399 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-06-24T00:00:00.000,14,FA0002090,0,0,1,0,1,2019-10-14T05:00:02.000,CA,NIKKO SUSHI,32,"[-122.267537, 37.866024]",0,2
462,0,2703 SEVENTH ST,BERKELEY,1502,0,8,0,0,,0,2019-07-16T00:00:00.000,5,FA0000665,0,0,0,0,1,2019-10-14T05:00:01.000,CA,NINA'S CAFE,11,"[-122.292881, 37.856507]",0,1
463,0,1883 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-08-19T00:00:00.000,1,FA0000213,0,0,0,0,0,2019-10-14T05:00:01.000,CA,NOAH'S BAGELS/SOL,14,"[-122.277744, 37.891454]",0,0
464,0,1593 SOLANO AVE,BERKELEY,1499,0,,0,0,,0,2019-07-31T00:00:00.000,1,FA0001292,0,0,0,0,0,2019-10-14T05:00:01.000,CA,NOMAD TIBETAN RESTAURANT,14,"[-122.284702, 37.891075]",0,0
465,0,2491 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-09-05T00:00:00.000,12,FA0002110,0,0,1,0,0,2019-10-14T05:00:02.000,CA,NOM NOM BANH MI,18,"[-122.258477, 37.865299]",0,1
466,0,2709 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-08-12T00:00:00.000,5,FA0000637,0,0,0,0,0,2019-10-14T05:00:01.000,CA,NORDIC HOUSE,16,"[-122.28824, 37.857181]",0,0
467,0,1878 EUCLID AVE,BERKELEY,1501,0,4,0,0,,0,2019-09-04T00:00:00.000,7,FA0000459,0,0,0,0,0,2019-10-14T05:00:01.000,CA,NORTHSIDE CAFE,4,"[-122.260177, 37.875264]",0,0
468,0,2701 8TH ST,BERKELEY,1502,0,8,0,0,,0,2019-05-09T00:00:00.000,5,FA0001335,0,0,0,0,0,2019-10-14T05:00:01.000,CA,NOURISH YOU,11,"[-122.291833, 37.856919]",0,0
469,0,2115 MILVIA ST,BERKELEY,1496,0,1,0,0,,0,2019-10-01T00:00:00.000,10,FA0000033,0,0,0,0,0,2019-10-14T05:00:01.000,CA,NUHA CAFE,32,"[-122.270589, 37.870336]",0,0
470,0,2114 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-07-10T00:00:00.000,11,FA0000330,0,0,0,0,0,2019-10-14T05:00:01.000,CA,OASIS GRILL,32,"[-122.267419, 37.870398]",0,0
471,0,1468 SIXTH ST,BERKELEY,1502,0,5,0,0,,0,2019-07-11T00:00:00.000,9,FA0000450,0,0,0,0,1,2019-10-14T05:00:01.000,CA,OCEAN VIEW MARKET,24,"[-122.300048, 37.87535]",0,1
472,0,2407 DANA ST,BERKELEY,1496,0,2,0,0,,0,2018-11-30T00:00:00.000,14,FA0001935,0,0,0,0,0,2019-10-14T05:00:02.000,CA,OLD DAMASCUS FARE,18,"[-122.260961, 37.866022]",0,0
473,0,2177 KITTREDGE ST,BERKELEY,1496,0,1,0,0,,0,2019-08-12T00:00:00.000,11,FA0001712,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ORGANIC GREENS,32,"[-122.266525, 37.868675]",0,0
474,0,2925 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-07-01T00:00:00.000,13,FA0001947,0,0,1,0,1,2019-10-14T05:00:02.000,CA,ORGANIC GREENS,19,"[-122.253137, 37.857926]",0,2
475,0,2055-D CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-05-21T00:00:00.000,11,FA0001752,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PACIFIC STANDARD TAP ROOM,32,"[-122.269344, 37.870135]",0,0
476,0,2979 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2019-04-03T00:00:00.000,13,FA0001994,0,0,0,0,0,2019-10-14T05:00:02.000,CA,PALM ACAI CAFE,1,"[-122.253, 37.856541]",0,0
477,0,2521-B DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2018-06-14T00:00:00.000,12,FA0000679,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PANCHO'S MEXICAN RESTAURANT,18,"[-122.257926, 37.867947]",0,0
478,0,2115 ALLSTON WY,BERKELEY,1496,0,1,0,0,,0,2019-08-12T00:00:00.000,11,FA0000054,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PANINI,32,"[-122.267215, 37.8695]",0,0
479,0,2222 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-10-01T00:00:00.000,11,FA0002091,0,0,0,0,0,2019-10-14T05:00:02.000,CA,PAPA JOHN'S PIZZA,32,"[-122.267991, 37.868891]",0,0
480,0,2367 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-07-15T00:00:00.000,12,FA0001063,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PAPPY'S GRILL & SPORTS BAR,18,"[-122.258935, 37.867524]",0,0
481,0,2150 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-09-26T00:00:00.000,11,FA0001343,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PARIS BAGUETTE AMERICA INC.,32,"[-122.26805, 37.870308]",0,0
482,0,1776 SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-03-01T00:00:00.000,7,FA0000426,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PARTY SUSHI,3,"[-122.268808, 37.875237]",0,0
483,0,91 SHATTUCK SQ,BERKELEY,1496,0,1,0,0,,0,2019-09-18T00:00:00.000,11,FA0002033,0,0,0,0,0,2019-10-14T05:00:02.000,CA,PASSIONE CAFFE,32,"[-122.267736, 37.871353]",0,0
484,0,2565 TELEGRAPH AVE,BERKELEY,1496,0,6,0,0,,0,2019-09-09T00:00:00.000,12,FA0001840,0,0,1,0,0,2019-10-14T05:00:02.000,CA,PASTA BENE,20,"[-122.258542, 37.864077]",0,1
485,0,2257 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-07-30T00:00:00.000,11,FA0000348,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PEET'S COFFEE & TEA/2257SHAT,32,"[-122.2678, 37.868415]",0,0
486,0,1776 FOURTH ST,BERKELEY,1502,0,5,0,0,,0,2019-07-19T00:00:00.000,6,FA0000571,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PEET'S COFFEE & TEA/4TH,11,"[-122.300803, 37.870459]",0,0
487,0,3200 COLLEGE AVE,BERKELEY,1491,0,6,0,0,,0,2019-05-08T00:00:00.000,13,FA0001027,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PEET'S COFFEE & TEA/COL,,"[-122.252448, 37.851038]",0,0
488,0,2916 DOMINGO AVE,BERKELEY,1497,0,6,0,0,,0,2019-04-01T00:00:00.000,,FA0000389,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PEET'S COFFEE & TEA/DOM,19,"[-122.243947, 37.858739]",0,0
489,0,1825 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-08-16T00:00:00.000,1,FA0000411,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PEET'S COFFEE & TEA/SOL,14,"[-122.279257, 37.891368]",0,0
490,0,2501 TELEGRAPH AVE,BERKELEY,1496,0,6,0,0,,0,2019-09-04T00:00:00.000,12,FA0000366,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PEET'S COFFEE & TEA/TEL,20,"[-122.258455, 37.865121]",0,0
491,0,2124 VINE ST,BERKELEY,1501,0,3,0,0,,0,2019-09-23T00:00:00.000,7,FA0000422,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PEET'S COFFEE & TEA/VINE,8,"[-122.268709, 37.880308]",0,0
492,0,61 SHATTUCK SQ,BERKELEY,1496,0,1,0,0,,0,2019-07-29T00:00:00.000,11,FA0001737,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PEOPLE'S CAFE,32,"[-122.267789, 37.87179]",0,0
493,0,2130 OXFORD ST,BERKELEY,1503,0,2,0,0,,0,2019-08-15T00:00:00.000,11,FA0001098,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PHALANGES LLC DBA SUYA,31,"[-122.265938, 37.870427]",0,0
494,0,1313 9TH ST,BERKELEY,1502,0,5,0,0,,0,2019-05-22T00:00:00.000,9,FA0001463,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PHILZ COFFEE,11,"[-122.297941, 37.879532]",0,0
495,0,2533 TELEGRAPH AVE,BERKELEY,1496,0,6,0,0,,0,2019-06-17T00:00:00.000,12,FA0000369,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PHO K & K,20,"[-122.258491, 37.864484]",0,0
496,0,1301 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-07-17T00:00:00.000,9,FA0002099,0,0,0,0,0,2019-10-14T05:00:02.000,CA,PHO LE,12,"[-122.295701, 37.880349]",0,0
497,0,2501 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-08-06T00:00:00.000,5,FA0001214,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PHO VIETNAMESE RESTAURANT,16,"[-122.289427, 37.860926]",0,0
498,0,1328 6TH ST,BERKELEY,1502,0,5,0,0,,0,2019-06-05T00:00:00.000,9,FA0000161,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PICANTE,11,"[-122.300994, 37.878284]",0,0
499,0,1296 SAN PABLO AVE,BERKELEY,1498,0,5,0,0,,0,2018-12-18T00:00:00.000,9,FA0000400,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PIC 'N PAC LIQUORS,12,"[-122.295888, 37.880506]",0,0
500,0,2843 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-06-18T00:00:00.000,5,FA0000482,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PIMAX INC. DBA C & M MEAT CO.,16,"[-122.287325, 37.854382]",0,0
501,0,2940 7TH ST,BERKELEY,1502,0,8,0,0,,0,,5,FA0002115,0,0,0,0,0,2019-10-14T05:00:02.000,CA,PLATE CRAFT CATERING,11,"[-122.291303, 37.851701]",0,0
502,0,1923 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-03-19T00:00:00.000,8,FA0000297,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PLEARN THAI RESTAURANT,3,"[-122.272352, 37.871686]",0,0
503,0,2430 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-08-29T00:00:00.000,12,FA0001815,0,0,0,0,0,2019-10-14T05:00:02.000,CA,PLENTEA BERKELEY INC.,18,"[-122.260573, 37.867606]",0,0
504,0,2433 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-08-28T00:00:00.000,12,FA0001816,0,0,0,0,0,2019-10-14T05:00:02.000,CA,POKE BAR,18,"[-122.259777, 37.867712]",0,0
505,0,2485 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-06-24T00:00:00.000,12,FA0001848,0,0,1,0,1,2019-10-14T05:00:02.000,CA,POKE PARLOR,18,"[-122.258493, 37.86538]",0,2
506,0,3075 TELEGRAPH AVE,BERKELEY,1497,0,6,0,0,,0,2019-08-07T00:00:00.000,12,FA0001731,0,0,0,0,0,2019-10-14T05:00:01.000,CA,#POKI,25,"[-122.259905, 37.854242]",0,0
507,0,1941 UNIVERSITY AVE,BERKELEY,1496,0,1,0,1,,0,2019-03-18T00:00:00.000,8,FA0001825,0,0,0,0,0,2019-10-14T05:00:02.000,CA,POKI POKE,3,"[-122.272067, 37.87172]",1,0
508,0,100 BERKELEY SQ,BERKELEY,1496,0,1,0,0,,0,2019-06-10T00:00:00.000,11,FA0000060,0,0,0,0,0,2019-10-14T05:00:01.000,CA,POLLO,32,"[-122.267718, 37.871171]",0,0
509,0,1775 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-06-12T00:00:00.000,9,FA0002059,0,0,0,0,0,2019-10-14T05:00:02.000,CA,POPEYE'S LOUISIANA KITCHEN,2,"[-122.292964, 37.871897]",0,0
510,0,2701 8TH ST,BERKELEY,1502,0,8,0,0,,0,2019-08-27T00:00:00.000,5,FA0001303,0,0,0,0,0,2019-10-14T05:00:01.000,CA,POTLIQUOR LLC,11,"[-122.291833, 37.856919]",0,0
511,0,1685 SHATTUCK AVE,BERKELEY,1501,0,1,0,0,,0,2019-02-22T00:00:00.000,7,FA0001919,0,0,0,0,0,2019-10-14T05:00:02.000,CA,POULET,3,"[-122.268862, 37.876745]",0,0
512,0,1000 FOLGER AVE,BERKELEY,1502,0,8,0,0,,0,2019-05-16T00:00:00.000,5,FA0001774,0,0,0,0,0,2019-10-14T05:00:02.000,CA,"PRIME NOW, LLC",11,"[-122.288866, 37.850444]",0,0
513,0,2072 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2018-12-11T00:00:00.000,6,FA0000013,0,0,0,0,0,2019-10-14T05:00:01.000,CA,PRIYA SO. & NO. INDIAN CUISINE,28,"[-122.291922, 37.86817]",0,0
514,0,1911 4TH ST,BERKELEY,1502,0,5,0,0,,0,2019-07-15T00:00:00.000,6,FA0001842,0,0,0,0,0,2019-10-14T05:00:02.000,CA,PROJECT JUICE,11,"[-122.300107, 37.868298]",0,0
515,0,2164 CENTER ST,BERKELEY,1496,0,1,0,0,,0,2019-09-25T00:00:00.000,11,FA0001973,0,0,0,0,0,2019-10-14T05:00:02.000,CA,PURPLE KOW,32,"[-122.266608, 37.870505]",0,0
516,0,1269 UNIVERSITY AVE,BERKELEY,1494,0,5,0,0,,0,2019-05-17T00:00:00.000,8,FA0002017,0,0,0,0,0,2019-10-14T05:00:02.000,CA,PYEONG CHANG TOFU,2,"[-122.287476, 37.869756]",0,0
517,0,2228 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-08-07T00:00:00.000,5,FA0000009,0,0,0,0,0,2019-10-14T05:00:01.000,CA,QUINCE CAFE & GRILL,28,"[-122.291031, 37.865409]",0,0
518,0,2516 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-06-27T00:00:00.000,12,FA0000367,0,0,1,0,0,2019-10-14T05:00:01.000,CA,RACHA CAFE INC.,20,"[-122.258583, 37.864843]",0,1
519,0,2025 SAN PABLO AVE,BERKELEY,1494,0,8,0,0,,0,2019-07-17T00:00:00.000,6,FA0000015,0,0,0,0,0,2019-10-14T05:00:01.000,CA,RAINBOW DONUT,28,"[-122.291928, 37.868709]",0,0
520,0,2826 TELEGRAPH AVE,BERKELEY,1497,0,2,0,0,,0,2019-07-12T00:00:00.000,12,FA0001266,0,0,0,0,1,2019-10-14T05:00:01.000,CA,RANGOON SUPER STARS,21,"[-122.259344, 37.858924]",0,1
521,0,2119 KITTREDGE ST,BERKELEY,1496,0,1,0,0,,0,2019-08-15T00:00:00.000,11,FA0001216,0,0,0,0,0,2019-10-14T05:00:01.000,CA,RAZAN ORGANIC KITCHEN,32,"[-122.266899, 37.868627]",0,0
522,0,2282 FULTON ST,BERKELEY,1496,0,1,0,0,,0,2019-06-06T00:00:00.000,11,FA0001998,0,0,0,0,0,2019-10-14T05:00:02.000,CA,RED DOOR EATS,32,"[-122.2661, 37.868279]",0,0
523,0,2017 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-03-18T00:00:00.000,11,FA0001676,0,0,0,0,0,2019-10-14T05:00:01.000,CA,RED TOMATO PIZZA HOUSE,3,"[-122.270171, 37.871958]",0,0
524,0,1338 SAN PABLO AVE,BERKELEY,1494,0,5,0,0,,0,2019-06-19T00:00:00.000,9,FA0000263,0,0,0,0,0,2019-10-14T05:00:01.000,CA,REI,12,"[-122.295579, 37.879558]",0,0
525,0,2701 8TH ST,BERKELEY,1502,0,8,0,0,,0,2019-01-04T00:00:00.000,5,FA0001295,0,0,0,0,0,2019-10-14T05:00:01.000,CA,RELISH CATERING,11,"[-122.291833, 37.856919]",0,0
526,0,2080 4TH ST,BERKELEY,1502,0,8,0,0,,0,2019-08-29T00:00:00.000,6,FA0002062,0,0,0,0,0,2019-10-14T05:00:02.000,CA,RENAISSANCE SPECIALTY CAKES AND DESSERTS,11,"[-122.299531, 37.866398]",0,0
527,0,1250 ADDISON ST,BERKELEY,1494,0,8,0,0,,0,2019-05-21T00:00:00.000,8,FA0001984,0,0,0,0,0,2019-10-14T05:00:02.000,CA,RENE,28,"[-122.286984, 37.868792]",0,0
528,0,760 HEARST AVE,BERKELEY,1502,0,5,0,0,,0,2019-07-15T00:00:00.000,6,FA0001945,0,0,0,0,0,2019-10-14T05:00:02.000,CA,REVEILLE COFFEE CO.,11,"[-122.299726, 37.868989]",0,0
529,0,2102 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-05-23T00:00:00.000,11,FA0000620,0,0,0,0,0,2019-10-14T05:00:01.000,CA,REVIVAL BAR & KITCHEN,32,"[-122.268282, 37.871129]",0,0
530,0,2964 COLLEGE AVE,BERKELEY,1497,0,6,0,0,,0,2018-12-21T00:00:00.000,13,FA0000206,0,0,0,0,0,2019-10-14T05:00:01.000,CA,RIALTO CINEMAS ELMWOOD,1,"[-122.253042, 37.856938]",0,0
531,0,2435 DURANT AVE,BERKELEY,1496,0,2,0,0,,0,2019-09-03T00:00:00.000,12,FA0002122,0,0,0,0,0,2019-10-14T05:00:02.000,CA,RICEFUL,18,"[-122.260343, 37.867636]",0,0
532,0,2922 DOMINGO AVE,BERKELEY,1497,0,6,0,0,,0,2019-09-13T00:00:00.000,,FA0000390,0,0,1,0,1,2019-10-14T05:00:01.000,CA,RICK & ANN'S INC.,19,"[-122.243937, 37.858677]",0,2
533,0,800 HEINZ AVE,BERKELEY,1502,0,8,0,0,,0,2019-08-20T00:00:00.000,5,FA0000475,0,0,0,0,0,2019-10-14T05:00:01.000,CA,RIVA CUCINA,11,"[-122.293864, 37.853079]",0,0
534,0,1539 SOLANO AVE,BERKELEY,1499,0,,0,0,,0,2019-07-30T00:00:00.000,1,FA0000222,0,0,0,0,0,2019-10-14T05:00:01.000,CA,RIVOLI RESTAURANT,14,"[-122.286311, 37.890984]",0,0
535,0,2940 7TH ST,BERKELEY,1502,0,8,0,0,,0,2019-06-26T00:00:00.000,5,FA0001692,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ROCKET RESTAURANT RESOURCE,11,"[-122.291303, 37.851701]",0,0
536,0,1901 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-04-22T00:00:00.000,8,FA0001704,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ROJBAS,3,"[-122.272793, 37.871632]",0,0
537,0,2499 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2019-08-01T00:00:00.000,12,FA0001800,0,0,0,0,1,2019-10-14T05:00:02.000,CA,ROMEO'S COFFEE,18,"[-122.258491, 37.865367]",0,1
538,0,2740 TELEGRAPH AVE,BERKELEY,1497,0,2,0,0,,0,2019-07-19T00:00:00.000,12,FA0001674,0,0,0,0,0,2019-10-14T05:00:01.000,CA,ROSE GARDEN INN,21,"[-122.259197, 37.85997]",0,0
539,0,2428 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,,14,FA0002037,0,0,0,0,0,2019-10-14T05:00:02.000,CA,"RUBIA COFFEE COMPANY, LLC",32,"[-122.267579, 37.865198]",0,0
540,0,1935 ADDISON ST,BERKELEY,1496,0,1,0,0,,0,2019-09-19T00:00:00.000,10,FA0002030,0,0,0,0,0,2019-10-14T05:00:02.000,CA,RUSH BOWLS,32,"[-122.27198, 37.8707]",0,0
541,0,1233 SAN PABLO AVE,BERKELEY,1498,0,5,0,0,,0,2019-06-19T00:00:00.000,9,FA0000178,0,0,0,0,0,2019-10-14T05:00:01.000,CA,SABUY SABUY II,12,"[-122.295941, 37.881097]",0,0
542,0,2974 SACRAMENTO ST,BERKELEY,1495,0,7,0,0,,0,2019-07-02T00:00:00.000,4,FA0000456,0,0,0,0,0,2019-10-14T05:00:01.000,CA,SACRAMENTO MARKET,33,"[-122.279172, 37.853691]",0,0
543,0,1850 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-07-09T00:00:00.000,1,FA0001778,0,0,0,0,0,2019-10-14T05:00:02.000,CA,SAFEWAY COMMUNITY MARKETS #2451,14,"[-122.278607, 37.891404]",0,0
544,0,1850 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-07-09T00:00:00.000,1,FA0001776,0,0,0,0,0,2019-10-14T05:00:02.000,CA,SAFEWAY COMMUNITY MARKETS #2451,14,"[-122.278607, 37.891404]",0,0
545,0,1850 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-07-09T00:00:00.000,1,FA0001777,0,0,0,0,0,2019-10-14T05:00:02.000,CA,SAFEWAY COMMUNITY MARKETS #2451,14,"[-122.278607, 37.891404]",0,0
546,0,1850 SOLANO AVE,BERKELEY,1499,0,3,0,0,,0,2019-07-09T00:00:00.000,1,FA0001775,0,0,0,0,0,2019-10-14T05:00:02.000,CA,SAFEWAY COMMUNITY MARKETS #2451,14,"[-122.278607, 37.891404]",0,0
547,0,1550 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-02-27T00:00:00.000,7,FA0001779,0,0,0,0,0,2019-10-14T05:00:02.000,CA,SAFEWAY COMMUNITY MARKETS #2453,8,"[-122.269196, 37.878899]",0,0
548,0,1550 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-02-27T00:00:00.000,7,FA0001782,0,0,0,0,0,2019-10-14T05:00:02.000,CA,SAFEWAY COMMUNITY MARKETS #2453,8,"[-122.269196, 37.878899]",0,0
549,0,1550 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-02-27T00:00:00.000,7,FA0001780,0,0,0,0,0,2019-10-14T05:00:02.000,CA,SAFEWAY COMMUNITY MARKETS #2453,8,"[-122.269196, 37.878899]",0,0
550,0,1550 SHATTUCK AVE,BERKELEY,1501,0,3,0,0,,0,2019-02-27T00:00:00.000,7,FA0001781,0,0,0,0,0,2019-10-14T05:00:02.000,CA,SAFEWAY COMMUNITY MARKETS #2453,8,"[-122.269196, 37.878899]",0,0
551,0,1444 SHATTUCK PL,BERKELEY,1501,0,3,0,0,,0,2019-02-28T00:00:00.000,7,FA0000417,0,0,0,0,0,2019-10-14T05:00:01.000,CA,SAFEWAY STORE #691,8,"[-122.269974, 37.881525]",0,0
552,0,2045 SHATTUCK AVE,BERKELEY,1496,0,1,0,0,,0,2019-07-24T00:00:00.000,11,FA0001054,0,0,0,0,0,2019-10-14T05:00:01.000,CA,SAIGON EXPRESS,32,"[-122.268364, 37.871683]",0,0
553,0,2996 TELEGRAPH AVE,BERKELEY,1497,0,6,0,0,,0,2019-02-04T00:00:00.000,12,FA0001219,0,0,0,0,0,2019-10-14T05:00:01.000,CA,SALKHI PETROLEUM INC.,21,"[-122.259709, 37.856326]",0,0
554,0,2312 TELEGRAPH AVE,BERKELEY,1496,0,2,0,0,,0,2018-10-23T00:00:00.000,12,FA0000768,0,0,0,0,0,2019-10-14T05:00:01.000,CA,SAMER'S MARKET & DELI,18,"[-122.259109, 37.868346]",0,0
555,0,2041 UNIVERSITY AVE,BERKELEY,1496,0,1,0,0,,0,2019-09-18T00:00:00.000,11,FA0001999,0,0,0,0,0,2019-10-14T05:00:02.000,CA,SANCHA BAR,3,"[-122.269527, 37.872041]",0,0
556,0,1019 CAMELIA ST,BERKELEY,1502,0,5,0,0,,0,2019-06-05T00:00:00.000,9,FA0001451,0,0,0,0,0,2019-10-14T05:00:01.000,CA,SANCTUARY BISTRO,11,"[-122.296634, 37.878456]",0,0
